"survey_uuid","Country","Landscape..","Household.ID","Round","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","yield_quantile","avg_pct_crops_any_sold","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed","number_fields","Total_Area_Owned"
"f2bfada4-0e2b-4179-86de-0eb0240d78f8","UGA","L01","SqGfB47Y5q3","1",0.873,2.449,0.25,0,0,0,1.25,0.25,0,0,0,3,2.147
"f3066c44-20cf-499e-bf40-83e0ab91e833","RWA","L03","fL32p1TYNb8","1",0.118,0.118,0,0,0,0,4,0.666666666666667,0,0,0,2,0.118
"f31a6696-ad51-479b-b474-c4809be17ef1","TZA","L10","PZ5Q2bVsEX8","1",2,2,1,0,0,0,4,0,0,1,1,1,2
"f3d007be-3a06-44e2-bf8b-c2d620c8f9aa","UGA","L07","N9o6jRf3hy3","1",0.3,1.33,0,0,0,0,1.33333333333333,0,0,0,0,4,1.33
"f3d11886-0ac9-446d-84ab-0d26cf37b6b6","GHA","L03","YqAFB2BMNLB","1",2.2204,7.1541,0,0,0.5,0,3.25,0.666666666666667,0,0.333333333333333,0,3,7.1541
"f41f48a6-4bdc-4ff8-a878-2c4ca953cf55","RWA","L03","UVBzkFMeZz9","1",0.45735,0.9147,0.857142857142857,0,0,0,3,0.4,0,0,0,2,0.9147
"f448ab47-1740-40d7-8e88-392a9becbf38","GHA","L02","tcEkwscfpH4","1",2.0424,4.0848,0,0,0.666666666666667,0,1,0.666666666666667,0,0,0,3,4.0848
"f54190c7-e6b4-4b06-a6c9-3b77cb0cc538","GHA","L06","R24vZdb6HQ7","1",1.3,1.3,0.333333333333333,0,0.2,0,1.5,0.666666666666667,0,1,0.2,3,NA
"f5468bda-dd6b-4859-a06a-02784c12e1dd","RWA","L07","8rMnuSjsKfA","1",0.1225,0.1225,1,0,0,0,2.125,0.5,0,0,0.75,2,0.1225
"f5693b89-4b92-455e-9e06-11d2fea6e78d","RWA","L07","NqznyHy6N16","1",0.27,0.54,0,0,0,0,1,0.5,0,0,0.5,2,0.54
"f5e02466-28c1-4d0b-8954-e0c8c704ba45","RWA","L02","z7c7QHaTTe7","1",0.194,1.0216,0,0.5,0,0,2.4,0.8,0,0.5,0.1,5,1.0216
"f61e7540-a719-40b6-83a7-303ba0084505","TZA","L18","7GEs4txMBL9","1",1.65,3.3,0,0,0,0,1.5,0.333333333333333,0.5,0,0.666666666666667,2,3.3
"f62e9ddd-61fb-467e-ad01-38166eefa607","RWA","L06","kKLu4qgLM62","1",0.0706,0.0706,0.5,0,0,0,3,0,0,0,0,1,0.0706
"f6837d6d-d23c-455d-8505-4f5eddace70a","GHA","L05","pdf1PrAkhV","1",3.337,3.337,0.5,0,0.5,0,2.33333333333333,0.5,0,0,0,2,3.337
"f70c1e59-24c5-4e71-9f1e-a44b42ded6d9","UGA","L02","2TsiWCE9wU3","1",0.12,0.24,1,0,0,0,1,0,0,0,1,2,0.24
"f70e2cd6-1552-433f-9f01-8fc6282ae24d","GHA","L03","ignYVcEWdh6","1",3.8292,7.6584,0,0,0,0,2.75,1,0,0.5,0,2,7.6584
"f712388a-1ee8-4056-b31b-859d5fc4e656","RWA","L01","eVbuv11Jya9","2",0.1582,0.561,0,0,0,0,3.85714285714286,0.6,0,0.571428571428571,0.142857142857143,4,0.455
"f733479e-3851-4c5c-857f-5fe1a14fdd3f","GHA","L06","TVHKxGJD4T5","1",NA,0,0.5,0.5,0,0,NA,0,0,0,0.25,2,0
"f78a2d3b-5474-46b9-a882-2ed7af2bb257","RWA","L01","CxdDadFVXS7","1",0.0894,0.3367,0.4,0,0,0,NA,1,NA,1,0,3,0.3367
"f7af02a3-1f13-42af-9137-afb5af566c79","TZA","L10","Br9y98ZGdk8","1",0.7,1.4,1,0,0,0,3,0,0,1,0,2,1.4
"f7c35fb0-ab8b-4c55-83f6-3471a4e54ea0","GHA","L03","5G241XCT6VA","1",2.1981,2.1981,0,0,0.75,0,2.5,1,0,0,0.5,2,NA
"f819c492-a0b0-463e-a214-dad54195037d","RWA","L06","NpBRQomLNX3","2",0.21595,0.8591,0.444444444444444,0,0,0,2.25,0.571428571428571,0,0.166666666666667,0.444444444444444,4,0.8591
"f8745190-ec11-44f4-92d3-411cec3404b9","RWA","L03","B8yvkFk2DJ5","1",0.38325,0.7665,0.666666666666667,0,0,0,2.6,0.4,0,0,0.166666666666667,2,0.7665
"f89a6281-91a7-42ec-af45-87f1a9c4b6fd","TZA","L19","Mf1iaj3mXF6","1",NA,0,0,0,1,0,2,1,0,0,0,1,0
"f8bb9d75-af1e-44fd-8e3e-ceb48b719afa","GHA","L04","qie8QYVB3s6","1",0.4325,0.865,0,0,0,0,NA,0,0,0,0.5,2,0.865
"f9032ec3-9657-4df7-8aac-ff091b4e1260","UGA","L04","vkQ3CHAz8S2","1",0.05,0.2,0,0.5,0,0,1.5,0,0,0,0,3,0.2
"f92c8e99-9146-4e51-a857-d8c450b2759b","RWA","L06","AvkkCXoYrg8","1",0.0885,0.4326,0.4,0,0.166666666666667,0,NA,0.25,0,0.166666666666667,0,3,0.4326
"f931446a-8961-4c25-b3fc-1c9c58471e8a","GHA","L03","UmXMMFYwnL4","1",1.6775,8.352,0,0,0.5,0,1.85714285714286,0.5,0,0.333333333333333,0.5,5,8.352
"f94c3618-15d5-4d07-9cfb-3f7403c969ac","RWA","L07","CnrK9APvaT4","1",0.3657,0.3657,1,0,0,0,1.5,0,0,0,1,1,0.3657
"f95a63c7-6144-4071-a4bb-797eacbbca27","UGA","L07","RscSHibFMZ","1",0.525,1.05,1,0,0,0,1.6,0,0,0,0,2,1.05
"f9ae1f88-f2a7-49c7-8d3b-7a57744eb38c","GHA","L06","iR5ETCSgpV5","1",1.9,1.9,0,0,0.5,0,NA,0,0,0,0,2,NA
"fa619efc-87be-4b76-82f7-33dda5c41fec","RWA","L07","9yvw1XWDNpA","1",0.2126,0.5053,0,0,0,0,1.66666666666667,0.333333333333333,0,0,0.166666666666667,3,0.5053
"fa9010ec-f53f-47e4-87b8-6ccf6685c83a","RWA","L01","KeSq3y3A1h4","1",0.14635,0.2927,0,0.5,0,0,3,0.666666666666667,0,0.75,0.75,2,0.2927
"facb6aff-dc3b-45a7-9c5e-f5c2a5b1e0e7","RWA","L03","1aHi48GS6A5","1",0.1858,0.1858,0.4,0,0,0,1.2,0,0,0,0,2,0.1858
"fae2c5c0-6dfa-4d2d-9579-bf35013425ef","GHA","L02","BNLAgvK3aCA","1",0.4734,1.5384,0,0,0.375,0,3.875,1,0,0.375,0.375,8,1.5384
"fb140c3b-6bb2-449b-a293-2bbf169dbc72","GHA","L05","PpJDFyaTPe6","1",13.5382,13.5382,0.6,0,0,0,2.6,0.666666666666667,0,0,0,5,NA
"fb4cacc9-c529-424d-8216-5933679f4625","TZA","L11","JADsmRVzNUA","1",0.35,0.7,1,0,0.5,0,4,0,0,1,0,2,0.7
"fb81ea23-20f9-4764-a4bf-7705a93e9722","UGA","L06","6vZXvHtQdG2","1",0.16,3.01,0,0,0,0,2.5,0.5,0,0,0,3,3.01
"fb8de477-7ae2-4d83-ba75-7ab36e88ecf8","RWA","L06","kxErk1sYmQB","2",0.1623,0.5209,0.8,0,0,0,2.22222222222222,0.285714285714286,0,0,0.6,3,0.5209
"fb900e91-4fbd-47f1-8aff-233324e7e56a","RWA","L02","VDYfVRu3Q44","1",0.15955,0.3191,0,0.25,0,0,2,0.25,0,0.25,0.5,2,0.3191
"fb995466-3bd4-4ca1-ae89-e1c6be6ba2bd","RWA","L07","1tDK7dEA7q4","1",0.38905,0.7781,0.4,0,0,0,1.4,0,0,0,0,2,0.7781
"fc63705f-b332-4b3f-9d1a-7cef78361ea1","TZA","L18","HGnHsWKAkp3","1",2.4,2.4,0,0,0,0,NA,0,0,0,1,1,2.4
"fc955d88-49c9-473f-b57a-5d94d6d642f3","TZA","L11","xcn3a9uEQZB","1",1.1,1.1,1,0,1,0,3,0,0,1,1,1,1.1
"fcefa917-5478-472c-9333-1a647037d92f","GHA","L06","4xFbY5oyU82","1",NA,0,0,0,0.833333333333333,0,NA,0,0,0,0,3,NA
"fd03fb9c-9b16-4246-9702-d390a20c6c2b","RWA","L04","hXCHXcG2W46","1",0.10299,0.31069,0.5,0.166666666666667,0,0,NA,0.25,0,0,1,3,0.31069
"ff78ae80-d07d-4715-ac8e-633297b206b0","GHA","L05","SGWDY8X7yo4","1",1.4625,1.4625,0,0.375,0,0,3.57142857142857,0.5,0,0.125,0,4,1.4625
"ff902b45-1178-439b-953c-73e8c3cf332d","RWA","L03","J2FX8wXV8S9","1",0.8546,0.8546,0.75,0,0,0,1.5,0,0,0,0.25,1,0.8546
"fff00404-337e-4b68-baaf-33a279446a8b","RWA","L06","pYrS9Lnoio5","1",0.3021,0.6042,0,0,0,0,2.5,0,0,0,0,2,0.6042
