"Household.ID","Round","survey_uuid","Country","Landscape..","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments"
"ZAZu9eYNzaA","1","5c5f60ce-04c0-4845-b854-2be63ea65fb8","TZA","L03",0,9125000,7200,0,0,0,420000,48000,0,0,4000,9552200,427200,9125000,52000
"ZbDwCBkG2A5","1","06b61184-043e-48fa-9a07-4f36e72845ce","TZA","L20",417142.88,0,1e+05,0,0,0,0,0,0,0,0,517142.88,1e+05,417142.88,0
"zbPhVbZ2hNA","1","8662a0e1-4bdd-4b28-9c07-6e879087334c","GHA","L04",0,0,2704.5,2704.5,0,0,60,0,150,0,25,5469,5469,0,175
"ZbpM6thc1b2","1","037d10d0-3881-4cfe-b5ea-68a591657516","UGA","L02",0,2920000,0,0,0,0,0,0,0,0,0,2920000,0,2920000,0
"ZBSFxdohGu7","1","373d747a-4a5b-4706-8f46-d1abf8255f7b","TZA","L19",0,1440000,875000,30000,0,0,0,0,0,0,30000,2345000,905000,1440000,30000
"ZC9BxGQiLT8","1","4ac37cda-edbe-4e15-b8bd-691cfcd44b3b","TZA","L11",0,3650000,25000,0,0,0,5000,0,0,0,0,3680000,30000,3650000,0
"zCz7aSrczL2","1","47c55c88-7d3a-4546-9d15-5220cac51594","UGA","L04",0,0,120000,0,0,0,0,0,0,0,0,120000,120000,0,0
"zddQBRJke87","1","a44779e8-b360-4ae3-bb21-821853c0007f","TZA","L19",0,0,440000,0,0,0,30000,0,0,0,0,470000,470000,0,0
"zebc4qh1zU8","1","3aa7b22f-4c59-4c36-a802-6a7004615eae","GHA","L04",7821.429,1200,2250,0,0,0,0,160,0,0,182.25,11271.429,2250,9021.429,342.25
"ZeurtKQcW93","1","17dde3c3-1fd6-469e-96ad-6f6f9e0a890c","TZA","L20",0,7300000,65000,0,0,0,0,1e+05,0,0,0,7365000,65000,7300000,1e+05
"ZgVCya2zX73","1","c12efe5a-cec7-4776-9424-84df4371bb54","GHA","L01",29200.0016,0,6430,0,0,0,890,1000,0,160,185,36520.0016,7320,29200.0016,1345
"ziHZfbph8gA","1","bb1708df-97ae-4089-a814-893eaf0875ee","TZA","L19",0,3832500,36000,0,0,0,0,0,0,0,0,3868500,36000,3832500,0
"znifEwvA5C4","1","6a5775d8-1474-4e11-8e5b-0c4b442c826f","TZA","L03",0,0,0,10000,0,0,0,20000,0,0,2000,10000,10000,0,22000
"znLkiipm6hB","1","40d880fc-4a1a-476e-a4b1-f82ee0421fff","GHA","L04",0,0,810,660,0,0,40,98,0,0,336,1510,1510,0,434
"ZpzNhUcn8E4","1","b67c3e8f-d585-4675-a881-11411f425497","UGA","L06",960000,5214286,150000,0,0,0,0,60000,0,0,30000,6324286,150000,6174286,90000
"ZRuCufE5rt9","1","926b1aac-1923-481c-bfb4-a5c0462b3827","TZA","L10",0,1080000,0,0,6000,0,0,0,0,0,0,1086000,6000,1080000,0
"zRYovaahru9","1","000c9396-d999-45ad-900e-b77ae47ceca9","TZA","L20",0,0,2600000,0,0,0,21400000,180000,0,0,142000,2.4e+07,2.4e+07,0,322000
"ZSL3mumZ4X8","1","07a54e2c-e9d8-4167-82c2-7ce434ca75c2","TZA","L18",0,0,270000,380000,90000,0,275000,0,0,0,544000,1015000,1015000,0,544000
"Zsq7RscRsJA","1","21f94429-f4e2-4307-9a9c-7dd6ed1a7b25","UGA","L06",260714.3,0,275000,0,0,0,0,0,0,0,10000,535714.3,275000,260714.3,10000
"ZsXLTqgEPA2","1","9a97b0b3-2e17-42af-96ca-84262af41982","GHA","L01",33632.1447,10950.0006,0,0,0,0,60,25,0,0,96,44642.1453,60,44582.1453,121
"ZU7tm63WQNB","1","28a0db98-22ef-4f7d-afb7-e8850f27dacc","UGA","L06",0,0,160000,0,0,0,0,28000,0,0,51000,160000,160000,0,79000
"ZVVKrqxAx48","1","20f2ed6c-3f38-4d54-93f1-53438a61369b","UGA","L04",0,42720000,250000,10000,0,0,0,0,0,0,52000,42980000,260000,42720000,52000
"zVWFb5eAbV7","1","3e6a1f1c-1a33-401f-a639-11dba08ed57f","UGA","L07",0,730000,0,0,0,0,185000,32500,0,0,0,915000,185000,730000,32500
"zwCpRhKnPo9","1","1fad53d1-7c5b-4517-80fb-3a21ace93c72","GHA","L05",6000,1200,2490,4027.5,0,0,0,0,0,0,450,13717.5,6517.5,7200,450
"zxz5fHgxQr4","1","180256c8-3b71-4c59-a6b1-05864140136e","RWA","L02",0,0,388000,0,0,0,0,0,32000,0,42000,388000,388000,0,74000
"zywmeprmCJ6","1","044f80e7-d605-47be-9f63-76ca160e8534","RWA","L07",0,104285.72,0,0,300,0,0,0,0,0,0,104585.72,300,104285.72,0
"Zzj5HfKc4d3","1","15a6a679-bd3e-4fc1-9b02-55b15bfa63f2","TZA","L22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
